id,employeeId,courseName,certificationLink,skills,courseDepartment,status,certificationDate
CERT899,JMD287,React Native,http://watson-clark.org/,React Native,Development,Accept,2023-05-23
CERT900,JMD287,Angular,http://robbins-turner.com/,Angular,Development,Reject,2024-03-19
CERT901,JMD288,AWS,http://www.williams-patterson.com/,AWS,Cloud,Accept,2023-09-28
CERT902,JMD288,React Native,http://www.novak.com/,React Native,Development,Accept,2023-12-24
CERT903,JMD288,Next Js,http://morris-cooper.net/,Next Js,Development,Accept,2023-01-21
CERT904,JMD288,Flutter,https://www.smith-adams.com/,Flutter,Development,Accept,2023-03-01
CERT905,JMD289,Python,http://harrison.biz/,Python,Data Science,Reject,2023-09-11
CERT906,JMD289,Applied ML,http://www.white.net/,Applied ML,Data Science,Reject,2024-06-09
CERT907,JMD290,Azure,https://warren.com/,Azure,Cloud,Reject,2023-11-02
CERT908,JMD290,AWS,http://www.graves-brown.com/,AWS,Cloud,Reject,2023-04-03
CERT909,JMD290,GCP,https://www.sosa.com/,GCP,Cloud,Accept,2024-03-25
CERT910,JMD290,MySQL,https://www.russell.com/,MySQL,Data Engineering,Accept,2024-08-31
CERT911,JMD291,Big Data,http://www.parks.org/,Big Data,Data Science,Reject,2023-08-29
CERT912,JMD291,Python,http://evans.com/,Python,Data Science,Accept,2023-04-06
CERT913,JMD291,Applied ML,http://stark.com/,Applied ML,Data Science,Accept,2022-11-02
CERT914,JMD291,Next Js,http://www.brooks-kane.org/,Next Js,Development,Accept,2023-11-16
CERT915,JMD291,Reactjs,https://www.fernandez.info/,Reactjs,Development,Reject,2024-09-12
CERT916,JMD291,Node,https://palmer.com/,Node,Development,Accept,2023-08-03
CERT917,JMD292,GCP,http://www.eaton.com/,GCP,Cloud,Reject,2023-03-31
CERT918,JMD293,Python,http://wallace-higgins.com/,Python,Data Science,Accept,2022-11-30
CERT919,JMD294,GCP,https://pugh-short.com/,GCP,Cloud,Accept,2024-09-22
CERT920,JMD294,Redis,http://www.dean-caldwell.com/,Redis,Cloud,Reject,2024-09-13
CERT921,JMD294,Next Js,https://smith.com/,Next Js,Development,Accept,2023-03-27
CERT922,JMD295,Data Bricks,http://www.martin.net/,Data Bricks,Data Engineering,Accept,2024-02-24
CERT923,JMD295,Web Scraping,https://griffin-johnson.net/,Web Scraping,Data Engineering,Reject,2023-08-15
CERT924,JMD295,Angular,http://www.fisher.com/,Angular,Development,Accept,2024-01-15
CERT925,JMD295,React Native,http://www.ford-ramos.info/,React Native,Development,Accept,2022-10-10
CERT926,JMD296,Python,http://www.joseph.com/,Python,Data Science,Accept,2024-01-06
CERT927,JMD296,Applied ML,http://www.smith.org/,Applied ML,Data Science,Reject,2023-01-05
CERT928,JMD297,Big Data,https://www.garcia-castillo.com/,Big Data,Data Science,Reject,2024-03-09
CERT929,JMD297,Applied ML,https://www.allen-johnson.info/,Applied ML,Data Science,Reject,2023-06-10
CERT930,JMD297,Python,http://gates.info/,Python,Data Science,Reject,2024-01-04
CERT931,JMD297,Node,https://www.mcpherson-ryan.com/,Node,Development,Reject,2023-12-12
CERT932,JMD297,Flutter,https://www.clark.org/,Flutter,Development,Accept,2023-08-23
CERT933,JMD298,Angular,https://ballard.com/,Angular,Development,Reject,2023-04-24
CERT934,JMD298,Flutter,https://hernandez-williams.com/,Flutter,Development,Reject,2023-07-10
CERT935,JMD299,AWS,http://www.vaughn-vance.biz/,AWS,Cloud,Reject,2023-06-25
CERT936,JMD299,MySQL,https://www.vasquez-wood.com/,MySQL,Data Engineering,Reject,2023-01-15
CERT937,JMD299,Python,https://velez.org/,Python,Data Engineering,Accept,2023-07-02
CERT938,JMD299,Data Bricks,https://www.gregory.com/,Data Bricks,Data Engineering,Accept,2024-09-08
CERT939,JMD300,MySQL,http://lucero.com/,MySQL,Data Engineering,Reject,2023-12-23
CERT940,JMD300,SnowFlake,http://www.robles.biz/,SnowFlake,Data Engineering,Reject,2023-07-11
CERT941,JMD300,GCP,https://jones-ayala.info/,GCP,Cloud,Reject,2024-02-01
CERT942,JMD300,Azure,https://www.hunt.com/,Azure,Cloud,Reject,2023-12-24
CERT943,JMD301,Big Data,http://robinson.org/,Big Data,Data Science,Reject,2023-03-24
CERT944,JMD301,Python,http://young.com/,Python,Data Science,Reject,2024-01-23
CERT945,JMD301,Applied ML,https://www.evans-campbell.net/,Applied ML,Data Science,Accept,2023-07-13
CERT946,JMD302,MySQL,https://mckinney-porter.com/,MySQL,Data Engineering,Reject,2024-09-11
CERT947,JMD303,SnowFlake,https://www.becker.com/,SnowFlake,Data Engineering,Accept,2023-09-06
CERT948,JMD304,Angular,https://huber-guerrero.com/,Angular,Development,Accept,2024-04-03
CERT949,JMD304,AWS,https://garcia-floyd.info/,AWS,Cloud,Reject,2024-06-11
CERT950,JMD304,GCP,http://www.patel.info/,GCP,Cloud,Reject,2024-05-30
CERT951,JMD304,Redis,http://www.hicks.org/,Redis,Cloud,Reject,2024-04-21
CERT952,JMD305,React Native,https://www.foster.biz/,React Native,Development,Accept,2023-07-27
CERT953,JMD305,Reactjs,https://sullivan.biz/,Reactjs,Development,Accept,2024-06-25
CERT954,JMD305,Next Js,https://www.smith.com/,Next Js,Development,Accept,2024-03-25
CERT955,JMD306,React Native,https://carlson.com/,React Native,Development,Accept,2022-10-27
CERT956,JMD306,Angular,https://phillips-patterson.com/,Angular,Development,Reject,2023-04-06
CERT957,JMD306,Azure,https://marshall.com/,Azure,Cloud,Accept,2022-12-10
CERT958,JMD306,GCP,https://mclaughlin.com/,GCP,Cloud,Reject,2023-04-30
CERT959,JMD306,AWS,https://www.brown-saunders.com/,AWS,Cloud,Reject,2023-11-04
CERT960,JMD307,Reactjs,http://rodriguez-steele.com/,Reactjs,Development,Reject,2023-03-25
CERT961,JMD307,Node,http://www.robinson-wood.com/,Node,Development,Accept,2024-04-24
CERT962,JMD307,Azure,http://www.miller-dean.com/,Azure,Cloud,Reject,2024-09-08
CERT963,JMD308,Azure,http://www.perez-duncan.org/,Azure,Cloud,Reject,2024-08-30
CERT964,JMD308,GCP,https://anderson-alvarado.biz/,GCP,Cloud,Accept,2024-03-14
CERT965,JMD308,Redis,https://richardson-martinez.com/,Redis,Cloud,Accept,2023-11-25
CERT966,JMD308,Laravel,https://www.ford-ortega.com/,Laravel,Development,Accept,2023-06-28
CERT967,JMD309,Azure,https://morris.com/,Azure,Cloud,Accept,2024-09-29
CERT968,JMD310,Angular,http://cooley-benson.net/,Angular,Development,Accept,2023-10-29
CERT969,JMD310,Next Js,https://vaughn-bennett.info/,Next Js,Development,Accept,2023-02-04
CERT970,JMD310,Flutter,http://www.parker-cook.com/,Flutter,Development,Accept,2024-09-15
CERT971,JMD311,Python,http://gonzalez.net/,Python,Data Engineering,Accept,2023-10-31
CERT972,JMD312,AWS,https://mcgee.com/,AWS,Cloud,Reject,2024-05-24
CERT973,JMD312,Flutter,http://durham.com/,Flutter,Development,Reject,2023-01-15
CERT974,JMD312,Angular,https://pierce-ryan.com/,Angular,Development,Accept,2024-05-24
CERT975,JMD313,Big Data,http://patterson-livingston.com/,Big Data,Data Science,Accept,2024-04-28
CERT976,JMD313,Applied ML,http://villanueva.com/,Applied ML,Data Science,Accept,2022-10-09
CERT977,JMD313,Azure,https://lynch-fisher.com/,Azure,Cloud,Accept,2024-06-30
CERT978,JMD313,Redis,https://www.figueroa.org/,Redis,Cloud,Reject,2024-09-02
CERT979,JMD313,GCP,https://www.norton-smith.org/,GCP,Cloud,Reject,2024-05-11
CERT980,JMD314,React Native,http://www.green.com/,React Native,Development,Reject,2023-08-22
CERT981,JMD314,Flutter,https://higgins.net/,Flutter,Development,Accept,2023-08-24
CERT982,JMD314,GCP,http://lawson-holmes.com/,GCP,Cloud,Accept,2023-06-23
CERT983,JMD315,Redis,http://www.richard.com/,Redis,Cloud,Accept,2024-06-28
CERT984,JMD315,GCP,http://guzman.com/,GCP,Cloud,Accept,2023-01-17
CERT985,JMD315,Azure,https://weiss-solomon.com/,Azure,Cloud,Accept,2023-04-20
CERT986,JMD316,MySQL,http://www.jones.biz/,MySQL,Data Engineering,Accept,2024-06-28
CERT987,JMD317,Redis,https://www.frazier.info/,Redis,Cloud,Accept,2023-09-25
CERT988,JMD317,Azure,http://calhoun-smith.com/,Azure,Cloud,Reject,2024-01-12
CERT989,JMD317,Next Js,https://www.summers.org/,Next Js,Development,Reject,2023-05-17
CERT990,JMD318,Applied ML,https://www.vargas.com/,Applied ML,Data Science,Reject,2024-03-25
CERT991,JMD318,Big Data,https://www.sparks.com/,Big Data,Data Science,Accept,2024-05-23
CERT992,JMD318,Python,http://www.miller.com/,Python,Data Science,Reject,2023-05-23
CERT993,JMD318,MySQL,http://webb.com/,MySQL,Data Engineering,Reject,2024-08-21
CERT994,JMD318,Web Scraping,http://jackson.com/,Web Scraping,Data Engineering,Accept,2024-09-25
CERT995,JMD319,Applied ML,http://www.carpenter-ferguson.com/,Applied ML,Data Science,Reject,2023-01-10
CERT996,JMD319,Python,http://ford.com/,Python,Data Science,Reject,2022-12-25
CERT997,JMD320,SnowFlake,https://young.com/,SnowFlake,Data Engineering,Reject,2024-01-16
CERT998,JMD320,Data Bricks,https://www.hansen.net/,Data Bricks,Data Engineering,Reject,2023-03-10
CERT999,JMD321,React Native,http://reed-farmer.com/,React Native,Development,Reject,2023-09-01
CERT1000,JMD321,Reactjs,http://www.turner.com/,Reactjs,Development,Accept,2023-09-24
CERT1001,JMD321,Node,https://www.hunt.com/,Node,Development,Reject,2023-08-26
CERT1002,JMD321,Data Bricks,https://www.black.info/,Data Bricks,Data Engineering,Reject,2023-01-14
CERT1003,JMD321,Python,http://www.baxter.com/,Python,Data Engineering,Reject,2023-07-30
CERT1004,JMD322,Big Data,http://petty-smith.org/,Big Data,Data Science,Accept,2023-06-21
CERT1005,JMD322,Python,https://www.johnson.com/,Python,Data Engineering,Accept,2023-10-21
CERT1006,JMD322,MySQL,https://www.johnson-martinez.biz/,MySQL,Data Engineering,Accept,2023-05-30
CERT1007,JMD323,React Native,https://www.singh-adams.com/,React Native,Development,Accept,2023-04-25
CERT1008,JMD324,SnowFlake,https://beasley.com/,SnowFlake,Data Engineering,Reject,2024-10-03
CERT1009,JMD324,Data Bricks,https://www.dudley.net/,Data Bricks,Data Engineering,Reject,2024-05-23
CERT1010,JMD324,Web Scraping,https://www.martin.net/,Web Scraping,Data Engineering,Accept,2024-02-05
CERT1011,JMD324,Python,https://www.cruz.info/,Python,Data Science,Accept,2024-07-31
CERT1012,JMD325,MySQL,https://www.strong.biz/,MySQL,Data Engineering,Reject,2024-07-27
CERT1013,JMD325,DBT,http://stewart.biz/,DBT,Data Engineering,Accept,2023-08-11
CERT1014,JMD325,Redis,https://goodman.com/,Redis,Cloud,Accept,2023-07-06
CERT1015,JMD326,Big Data,https://www.ward-thomas.com/,Big Data,Data Science,Accept,2023-10-22
CERT1016,JMD327,GCP,https://www.shannon.com/,GCP,Cloud,Reject,2022-12-04
CERT1017,JMD327,Azure,https://bennett-meadows.net/,Azure,Cloud,Reject,2023-08-30
CERT1018,JMD328,Big Data,https://www.morrow.com/,Big Data,Data Science,Reject,2024-05-31
CERT1019,JMD328,Python,https://www.davis.com/,Python,Data Science,Reject,2023-12-12
CERT1020,JMD328,DBT,http://burke.com/,DBT,Data Engineering,Reject,2023-09-14
CERT1021,JMD328,Python,http://www.sellers-koch.com/,Python,Data Engineering,Accept,2023-12-11
CERT1022,JMD328,Web Scraping,http://www.fitzgerald.org/,Web Scraping,Data Engineering,Reject,2024-04-07
CERT1023,JMD329,Applied ML,https://taylor.info/,Applied ML,Data Science,Reject,2024-02-04
CERT1024,JMD329,Big Data,http://moody.com/,Big Data,Data Science,Reject,2023-10-15
CERT1025,JMD329,Python,http://stevens.org/,Python,Data Science,Accept,2023-12-08
CERT1026,JMD329,Redis,http://www.hernandez.com/,Redis,Cloud,Reject,2023-11-24
CERT1027,JMD329,Azure,http://www.grant.com/,Azure,Cloud,Accept,2023-11-29
CERT1028,JMD330,Python,http://www.roman.net/,Python,Data Science,Accept,2023-06-09
CERT1029,JMD331,Python,https://www.moore.com/,Python,Data Science,Reject,2022-10-27
CERT1030,JMD331,Big Data,http://medina-williams.org/,Big Data,Data Science,Reject,2024-07-27
CERT1031,JMD331,Flutter,http://www.dixon.org/,Flutter,Development,Reject,2023-07-24
CERT1032,JMD332,Python,http://owens.com/,Python,Data Engineering,Reject,2024-04-12
CERT1033,JMD332,SnowFlake,https://garcia-richardson.info/,SnowFlake,Data Engineering,Reject,2022-11-12
CERT1034,JMD332,DBT,http://www.johnston.com/,DBT,Data Engineering,Reject,2023-03-28
CERT1035,JMD333,Next Js,http://newman.info/,Next Js,Development,Reject,2023-11-26
CERT1036,JMD333,Angular,https://www.stevenson-flores.info/,Angular,Development,Accept,2024-08-20
CERT1037,JMD333,Reactjs,http://www.willis.org/,Reactjs,Development,Accept,2024-02-06
CERT1038,JMD333,Data Bricks,http://www.gordon-hubbard.com/,Data Bricks,Data Engineering,Accept,2024-01-10
CERT1039,JMD333,Web Scraping,http://www.gardner-wolfe.net/,Web Scraping,Data Engineering,Reject,2024-08-29
CERT1040,JMD334,Node,http://oneill.com/,Node,Development,Accept,2023-07-01
CERT1041,JMD334,Next Js,https://hamilton.com/,Next Js,Development,Reject,2023-09-29
CERT1042,JMD334,Laravel,http://harrison.biz/,Laravel,Development,Reject,2023-03-21
CERT1043,JMD334,Applied ML,https://maddox-brown.com/,Applied ML,Data Science,Reject,2024-07-03
CERT1044,JMD335,Python,http://www.hammond.biz/,Python,Data Science,Reject,2023-08-30
CERT1045,JMD336,Data Bricks,https://montoya.net/,Data Bricks,Data Engineering,Reject,2024-09-03
CERT1046,JMD337,GCP,http://www.walker.com/,GCP,Cloud,Accept,2023-07-21
CERT1047,JMD338,Applied ML,https://gardner-ortiz.com/,Applied ML,Data Science,Accept,2024-03-13
CERT1048,JMD338,Python,http://www.moreno.info/,Python,Data Engineering,Reject,2023-04-18
CERT1049,JMD338,DBT,https://www.wright-williams.com/,DBT,Data Engineering,Reject,2023-05-24
CERT1050,JMD339,AWS,http://silva-green.com/,AWS,Cloud,Accept,2023-03-17
CERT1051,JMD339,Azure,http://kerr.info/,Azure,Cloud,Reject,2024-04-30
CERT1052,JMD339,Redis,https://moran.com/,Redis,Cloud,Reject,2022-12-04
CERT1053,JMD340,Laravel,http://www.nguyen.com/,Laravel,Development,Reject,2024-04-25
CERT1054,JMD340,Node,http://ewing.com/,Node,Development,Reject,2023-09-08
CERT1055,JMD340,React Native,http://ward.info/,React Native,Development,Accept,2024-05-29
CERT1056,JMD341,Python,https://www.thompson-harris.com/,Python,Data Engineering,Reject,2023-07-04
CERT1057,JMD341,Web Scraping,https://suarez.net/,Web Scraping,Data Engineering,Reject,2022-12-14
CERT1058,JMD341,Azure,http://www.flores-santiago.org/,Azure,Cloud,Accept,2024-05-25
CERT1059,JMD341,Redis,http://moore-kim.com/,Redis,Cloud,Accept,2023-08-20
CERT1060,JMD342,GCP,https://conway.com/,GCP,Cloud,Accept,2023-05-02
CERT1061,JMD342,Big Data,http://smith-guerrero.biz/,Big Data,Data Science,Accept,2024-03-28
CERT1062,JMD343,Node,https://robinson-santana.com/,Node,Development,Reject,2022-11-13
CERT1063,JMD343,Angular,http://jones.com/,Angular,Development,Reject,2024-04-10
CERT1064,JMD343,React Native,https://www.herrera-edwards.com/,React Native,Development,Accept,2022-12-25
CERT1065,JMD343,Redis,https://www.gentry.biz/,Redis,Cloud,Accept,2024-01-11
CERT1066,JMD343,AWS,http://smith.com/,AWS,Cloud,Accept,2023-02-08
CERT1067,JMD344,MySQL,http://www.garcia-lopez.info/,MySQL,Data Engineering,Reject,2024-02-04
CERT1068,JMD344,Web Scraping,https://www.graham.net/,Web Scraping,Data Engineering,Reject,2024-03-04
CERT1069,JMD344,SnowFlake,http://freeman.info/,SnowFlake,Data Engineering,Reject,2023-04-01
CERT1070,JMD345,Web Scraping,https://www.garcia-maldonado.com/,Web Scraping,Data Engineering,Reject,2023-03-16
CERT1071,JMD345,DBT,http://murphy.com/,DBT,Data Engineering,Reject,2023-03-03
CERT1072,JMD346,Applied ML,https://mcfarland.org/,Applied ML,Data Science,Accept,2024-07-17
CERT1073,JMD346,Big Data,http://www.meza.net/,Big Data,Data Science,Reject,2023-01-03
CERT1074,JMD346,Node,https://www.mora.com/,Node,Development,Accept,2023-12-28
CERT1075,JMD346,Next Js,http://howard.net/,Next Js,Development,Reject,2024-04-05
CERT1076,JMD346,Angular,https://landry-allen.com/,Angular,Development,Reject,2024-03-14
CERT1077,JMD347,Python,http://wright-crawford.com/,Python,Data Science,Accept,2022-12-12
CERT1078,JMD347,Big Data,https://www.cordova-butler.info/,Big Data,Data Science,Reject,2024-04-10
CERT1079,JMD347,Applied ML,https://www.fisher-smith.net/,Applied ML,Data Science,Accept,2023-08-30
CERT1080,JMD347,React Native,http://www.brown.com/,React Native,Development,Accept,2023-11-17
CERT1081,JMD347,Angular,http://www.gregory.org/,Angular,Development,Reject,2024-05-21
CERT1082,JMD347,Next Js,https://rodriguez.com/,Next Js,Development,Reject,2023-08-27
CERT1083,JMD348,Data Bricks,https://www.kim.info/,Data Bricks,Data Engineering,Accept,2024-05-10
CERT1084,JMD348,Angular,https://greene.com/,Angular,Development,Accept,2022-12-14
CERT1085,JMD348,React Native,http://www.coffey.com/,React Native,Development,Reject,2023-02-14
CERT1086,JMD349,Data Bricks,http://www.jackson.com/,Data Bricks,Data Engineering,Reject,2022-11-04
CERT1087,JMD349,Web Scraping,http://cox.com/,Web Scraping,Data Engineering,Accept,2023-11-01
CERT1088,JMD350,Big Data,https://www.soto.com/,Big Data,Data Science,Accept,2024-02-17
CERT1089,JMD350,Python,http://edwards-brown.com/,Python,Data Science,Accept,2023-03-18
CERT1090,JMD350,Applied ML,https://taylor.com/,Applied ML,Data Science,Accept,2024-09-17
CERT1091,JMD350,React Native,https://white.com/,React Native,Development,Accept,2024-05-12
CERT1092,JMD351,Big Data,https://www.blankenship.net/,Big Data,Data Science,Reject,2024-07-24
CERT1093,JMD352,AWS,http://www.smith.org/,AWS,Cloud,Reject,2024-07-11
CERT1094,JMD352,Redis,https://www.snyder.org/,Redis,Cloud,Reject,2023-07-23
CERT1095,JMD353,Flutter,https://www.smith-brewer.biz/,Flutter,Development,Reject,2022-12-04
CERT1096,JMD353,Laravel,https://ellis-sparks.net/,Laravel,Development,Accept,2023-01-06
CERT1097,JMD354,GCP,http://wells-alvarez.biz/,GCP,Cloud,Reject,2022-11-06
CERT1098,JMD354,Python,http://lee.com/,Python,Data Science,Reject,2023-10-13
CERT1099,JMD354,Applied ML,https://lewis-graham.com/,Applied ML,Data Science,Reject,2024-08-02
CERT1100,JMD355,DBT,https://juarez.net/,DBT,Data Engineering,Accept,2024-07-08
CERT1101,JMD355,Next Js,https://cortez.com/,Next Js,Development,Reject,2022-10-17
CERT1102,JMD355,Laravel,https://riley.com/,Laravel,Development,Accept,2023-04-22
CERT1103,JMD355,React Native,http://www.jacobs.com/,React Native,Development,Accept,2024-01-29
CERT1104,JMD356,SnowFlake,https://russell.com/,SnowFlake,Data Engineering,Reject,2024-06-06
CERT1105,JMD356,Data Bricks,https://holt.com/,Data Bricks,Data Engineering,Accept,2024-02-16
CERT1106,JMD356,Python,https://www.ramirez-larson.com/,Python,Data Engineering,Accept,2024-09-26
CERT1107,JMD357,SnowFlake,http://www.gregory-wallace.org/,SnowFlake,Data Engineering,Accept,2024-05-19
CERT1108,JMD358,Python,https://www.smith.net/,Python,Data Science,Accept,2024-06-16
CERT1109,JMD358,Applied ML,http://evans-anderson.com/,Applied ML,Data Science,Accept,2024-04-30
CERT1110,JMD358,Azure,https://www.ho.com/,Azure,Cloud,Accept,2023-09-14
CERT1111,JMD358,AWS,http://hoffman.biz/,AWS,Cloud,Reject,2023-08-01
CERT1112,JMD358,GCP,https://daniel.com/,GCP,Cloud,Reject,2024-07-16
CERT1113,JMD359,Redis,https://malone-lopez.com/,Redis,Cloud,Accept,2023-10-13
CERT1114,JMD360,Next Js,http://taylor.org/,Next Js,Development,Accept,2023-09-11
CERT1115,JMD360,Reactjs,http://wells.biz/,Reactjs,Development,Accept,2023-06-15
CERT1116,JMD360,Web Scraping,http://www.goodwin-miller.com/,Web Scraping,Data Engineering,Reject,2023-07-28
CERT1117,JMD360,DBT,https://www.henderson-harris.com/,DBT,Data Engineering,Accept,2024-06-18
CERT1118,JMD360,SnowFlake,https://www.lewis.org/,SnowFlake,Data Engineering,Reject,2024-09-29
CERT1119,JMD361,DBT,http://chen-reid.com/,DBT,Data Engineering,Reject,2024-06-22
CERT1120,JMD361,MySQL,http://www.green.com/,MySQL,Data Engineering,Reject,2022-10-29
CERT1121,JMD361,Web Scraping,https://www.shah.biz/,Web Scraping,Data Engineering,Accept,2022-10-25
CERT1122,JMD362,Web Scraping,http://www.yates-lewis.net/,Web Scraping,Data Engineering,Reject,2023-12-04
CERT1123,JMD362,Reactjs,https://schroeder-roman.com/,Reactjs,Development,Reject,2023-04-10
CERT1124,JMD363,Data Bricks,http://www.davis.com/,Data Bricks,Data Engineering,Accept,2024-09-09
CERT1125,JMD363,SnowFlake,http://murphy.com/,SnowFlake,Data Engineering,Accept,2022-11-09
CERT1126,JMD363,Python,https://www.bishop.net/,Python,Data Engineering,Accept,2024-05-25
CERT1127,JMD363,Big Data,https://lowery-woodward.info/,Big Data,Data Science,Accept,2024-05-05
CERT1128,JMD363,Applied ML,http://welch.com/,Applied ML,Data Science,Reject,2023-08-31
CERT1129,JMD364,Redis,http://www.clayton.info/,Redis,Cloud,Reject,2022-12-11
CERT1130,JMD364,GCP,http://gordon.com/,GCP,Cloud,Reject,2024-07-25
CERT1131,JMD365,Python,http://larsen.org/,Python,Data Engineering,Reject,2024-07-27
CERT1132,JMD365,DBT,http://www.french.com/,DBT,Data Engineering,Reject,2023-05-16
CERT1133,JMD365,Angular,http://williams.com/,Angular,Development,Reject,2024-01-06
CERT1134,JMD365,Node,http://simpson.com/,Node,Development,Reject,2023-01-13
CERT1135,JMD365,Flutter,http://johnson.com/,Flutter,Development,Reject,2023-01-02
CERT1136,JMD366,Web Scraping,http://sosa.org/,Web Scraping,Data Engineering,Reject,2024-03-13
CERT1137,JMD366,Python,https://ochoa.org/,Python,Data Engineering,Accept,2024-03-15
CERT1138,JMD366,Node,http://www.hill.biz/,Node,Development,Accept,2024-06-14
CERT1139,JMD366,React Native,https://www.holland.com/,React Native,Development,Accept,2023-03-13
CERT1140,JMD366,Flutter,https://www.williams.com/,Flutter,Development,Reject,2022-11-25
CERT1141,JMD367,Redis,https://young.biz/,Redis,Cloud,Reject,2024-02-20
CERT1142,JMD367,GCP,https://www.miller-jones.info/,GCP,Cloud,Reject,2023-02-01
CERT1143,JMD367,Azure,http://www.edwards.info/,Azure,Cloud,Accept,2022-12-04
CERT1144,JMD368,MySQL,http://www.rodriguez.org/,MySQL,Data Engineering,Accept,2024-01-31
CERT1145,JMD368,Python,https://www.mendez.net/,Python,Data Engineering,Reject,2024-06-30
CERT1146,JMD368,Web Scraping,http://castillo.com/,Web Scraping,Data Engineering,Accept,2024-03-02
CERT1147,JMD368,Flutter,http://king.com/,Flutter,Development,Accept,2024-05-09
CERT1148,JMD369,Python,https://nunez-todd.com/,Python,Data Science,Accept,2023-10-25
CERT1149,JMD369,Applied ML,http://stuart-welch.biz/,Applied ML,Data Science,Reject,2024-05-26
CERT1150,JMD370,Next Js,https://stevens.info/,Next Js,Development,Accept,2023-01-17
CERT1151,JMD370,React Native,http://www.martinez.com/,React Native,Development,Reject,2024-01-25
CERT1152,JMD371,DBT,http://alexander.com/,DBT,Data Engineering,Reject,2024-06-14
CERT1153,JMD371,Python,http://higgins.com/,Python,Data Engineering,Reject,2024-01-21
CERT1154,JMD371,Data Bricks,http://pearson.com/,Data Bricks,Data Engineering,Reject,2024-03-11
CERT1155,JMD371,Python,https://lowe-smith.com/,Python,Data Science,Accept,2024-10-05
CERT1156,JMD371,Big Data,http://www.moran.com/,Big Data,Data Science,Accept,2023-08-20
CERT1157,JMD371,Applied ML,http://www.sampson.com/,Applied ML,Data Science,Accept,2024-07-20
CERT1158,JMD372,Web Scraping,https://www.johnson-parker.net/,Web Scraping,Data Engineering,Reject,2023-01-08
CERT1159,JMD372,DBT,http://www.hawkins.com/,DBT,Data Engineering,Accept,2024-06-08
CERT1160,JMD372,MySQL,https://graham-taylor.biz/,MySQL,Data Engineering,Reject,2024-05-21
CERT1161,JMD372,Big Data,http://brooks.com/,Big Data,Data Science,Reject,2023-05-03
CERT1162,JMD373,React Native,https://www.hernandez.net/,React Native,Development,Reject,2024-01-15
CERT1163,JMD373,Angular,http://rose.info/,Angular,Development,Accept,2023-08-14
CERT1164,JMD373,Node,https://haynes.info/,Node,Development,Reject,2023-08-18
CERT1165,JMD374,Redis,https://fowler-ward.com/,Redis,Cloud,Reject,2023-07-27
CERT1166,JMD374,GCP,http://baldwin.biz/,GCP,Cloud,Accept,2024-01-17
CERT1167,JMD375,Angular,http://wilson.com/,Angular,Development,Accept,2024-07-30
CERT1168,JMD375,Reactjs,http://shepard-underwood.net/,Reactjs,Development,Accept,2023-07-09
CERT1169,JMD376,Python,https://www.williams.com/,Python,Data Science,Reject,2022-12-26
CERT1170,JMD376,Applied ML,http://www.myers-mueller.com/,Applied ML,Data Science,Accept,2023-01-04
CERT1171,JMD376,Big Data,https://huang.com/,Big Data,Data Science,Reject,2023-11-24
CERT1172,JMD377,Applied ML,http://www.patel.biz/,Applied ML,Data Science,Reject,2022-12-14
CERT1173,JMD377,Python,http://kennedy.org/,Python,Data Science,Accept,2023-08-16
CERT1174,JMD378,SnowFlake,https://www.davis.com/,SnowFlake,Data Engineering,Accept,2023-12-30
CERT1175,JMD378,Big Data,http://www.smith.net/,Big Data,Data Science,Reject,2022-12-22
CERT1176,JMD379,Applied ML,http://hamilton.biz/,Applied ML,Data Science,Reject,2023-06-11
CERT1177,JMD379,React Native,https://www.brown.org/,React Native,Development,Accept,2023-12-03
CERT1178,JMD379,Laravel,https://www.bernard-lowe.info/,Laravel,Development,Accept,2023-03-16
CERT1179,JMD380,React Native,http://www.torres-stewart.com/,React Native,Development,Reject,2022-11-23
CERT1180,JMD380,Angular,https://campos.com/,Angular,Development,Reject,2022-12-16
CERT1181,JMD380,Laravel,https://www.newton.com/,Laravel,Development,Reject,2024-08-15
CERT1182,JMD380,Applied ML,https://www.sims.biz/,Applied ML,Data Science,Accept,2023-06-23
CERT1183,JMD381,Redis,http://quinn-bailey.biz/,Redis,Cloud,Accept,2023-05-10
CERT1184,JMD381,GCP,http://mendoza-soto.com/,GCP,Cloud,Reject,2024-07-25
CERT1185,JMD381,Node,http://www.dixon.com/,Node,Development,Reject,2023-09-26
CERT1186,JMD381,Angular,http://www.munoz.com/,Angular,Development,Accept,2024-08-07
CERT1187,JMD381,Laravel,http://www.maldonado.info/,Laravel,Development,Accept,2023-01-15
CERT1188,JMD382,Node,https://clark-rogers.com/,Node,Development,Reject,2024-06-26
CERT1189,JMD383,Big Data,http://johnson.net/,Big Data,Data Science,Accept,2023-07-28
CERT1190,JMD383,Python,http://www.white.com/,Python,Data Science,Reject,2023-05-31
CERT1191,JMD383,GCP,http://herring.net/,GCP,Cloud,Reject,2023-11-08
CERT1192,JMD383,Azure,https://www.king.com/,Azure,Cloud,Reject,2023-05-30
CERT1193,JMD384,Applied ML,https://www.walls.com/,Applied ML,Data Science,Accept,2024-05-07
CERT1194,JMD384,Big Data,https://www.garcia.com/,Big Data,Data Science,Accept,2022-11-26
CERT1195,JMD384,Python,https://gomez.net/,Python,Data Science,Reject,2023-05-24
CERT1196,JMD385,AWS,https://byrd-jenkins.com/,AWS,Cloud,Accept,2023-08-14
