id,employeeId,courseName,skills,courseDepartment,certificationLink,status
CERT1059,JMD341,Redis,Redis,Cloud,http://moore-kim.com/,Accept
CERT1060,JMD342,GCP,GCP,Cloud,https://conway.com/,Accept
CERT1061,JMD342,Big Data,Big Data,Data Science,http://smith-guerrero.biz/,Accept
CERT1062,JMD343,Node,Node,Development,https://robinson-santana.com/,Reject
CERT1063,JMD343,Angular,Angular,Development,http://jones.com/,Reject
CERT1064,JMD343,React Native,React Native,Development,https://www.herrera-edwards.com/,Accept
CERT1065,JMD343,Redis,Redis,Cloud,https://www.gentry.biz/,Accept
CERT1066,JMD343,AWS,AWS,Cloud,http://smith.com/,Accept
CERT1067,JMD344,MySQL,MySQL,Data Engineering,http://www.garcia-lopez.info/,Reject
CERT1068,JMD344,Web Scraping,Web Scraping,Data Engineering,https://www.graham.net/,Reject
CERT1069,JMD344,SnowFlake,SnowFlake,Data Engineering,http://freeman.info/,Reject
CERT1070,JMD345,Web Scraping,Web Scraping,Data Engineering,https://www.garcia-maldonado.com/,Reject
CERT1071,JMD345,DBT,DBT,Data Engineering,http://murphy.com/,Reject
CERT1072,JMD346,Applied ML,Applied ML,Data Science,https://mcfarland.org/,Accept
CERT1073,JMD346,Big Data,Big Data,Data Science,http://www.meza.net/,Reject
CERT1074,JMD346,Node,Node,Development,https://www.mora.com/,Accept
CERT1075,JMD346,Next Js,Next Js,Development,http://howard.net/,Reject
CERT1076,JMD346,Angular,Angular,Development,https://landry-allen.com/,Reject
CERT1077,JMD347,Python,Python,Data Science,http://wright-crawford.com/,Accept
CERT1078,JMD347,Big Data,Big Data,Data Science,https://www.cordova-butler.info/,Reject
CERT1079,JMD347,Applied ML,Applied ML,Data Science,https://www.fisher-smith.net/,Accept
CERT1080,JMD347,React Native,React Native,Development,http://www.brown.com/,Accept
CERT1081,JMD347,Angular,Angular,Development,http://www.gregory.org/,Reject
CERT1082,JMD347,Next Js,Next Js,Development,https://rodriguez.com/,Reject
CERT1083,JMD348,Data Bricks,Data Bricks,Data Engineering,https://www.kim.info/,Accept
CERT1084,JMD348,Angular,Angular,Development,https://greene.com/,Accept
CERT1085,JMD348,React Native,React Native,Development,http://www.coffey.com/,Reject
CERT1086,JMD349,Data Bricks,Data Bricks,Data Engineering,http://www.jackson.com/,Reject
CERT1087,JMD349,Web Scraping,Web Scraping,Data Engineering,http://cox.com/,Accept
CERT1088,JMD350,Big Data,Big Data,Data Science,https://www.soto.com/,Accept
CERT1089,JMD350,Python,Python,Data Science,http://edwards-brown.com/,Accept
CERT1090,JMD350,Applied ML,Applied ML,Data Science,https://taylor.com/,Accept
CERT1091,JMD350,React Native,React Native,Development,https://white.com/,Accept
CERT1092,JMD351,Big Data,Big Data,Data Science,https://www.blankenship.net/,Reject
CERT1093,JMD352,AWS,AWS,Cloud,http://www.smith.org/,Reject
CERT1094,JMD352,Redis,Redis,Cloud,https://www.snyder.org/,Reject
CERT1095,JMD353,Flutter,Flutter,Development,https://www.smith-brewer.biz/,Reject
CERT1096,JMD353,Laravel,Laravel,Development,https://ellis-sparks.net/,Accept
CERT1097,JMD354,GCP,GCP,Cloud,http://wells-alvarez.biz/,Reject
CERT1098,JMD354,Python,Python,Data Science,http://lee.com/,Reject
CERT1099,JMD354,Applied ML,Applied ML,Data Science,https://lewis-graham.com/,Reject
CERT1100,JMD355,DBT,DBT,Data Engineering,https://juarez.net/,Accept
CERT1101,JMD355,Next Js,Next Js,Development,https://cortez.com/,Reject
CERT1102,JMD355,Laravel,Laravel,Development,https://riley.com/,Accept
CERT1103,JMD355,React Native,React Native,Development,http://www.jacobs.com/,Accept
CERT1104,JMD356,SnowFlake,SnowFlake,Data Engineering,https://russell.com/,Reject
CERT1105,JMD356,Data Bricks,Data Bricks,Data Engineering,https://holt.com/,Accept
CERT1106,JMD356,Python,Python,Data Engineering,https://www.ramirez-larson.com/,Accept
CERT1107,JMD357,SnowFlake,SnowFlake,Data Engineering,http://www.gregory-wallace.org/,Accept
CERT1108,JMD358,Python,Python,Data Science,https://www.smith.net/,Accept
CERT1109,JMD358,Applied ML,Applied ML,Data Science,http://evans-anderson.com/,Accept
CERT1110,JMD358,Azure,Azure,Cloud,https://www.ho.com/,Accept
CERT1111,JMD358,AWS,AWS,Cloud,http://hoffman.biz/,Reject
CERT1112,JMD358,GCP,GCP,Cloud,https://daniel.com/,Reject
CERT1113,JMD359,Redis,Redis,Cloud,https://malone-lopez.com/,Accept
CERT1114,JMD360,Next Js,Next Js,Development,http://taylor.org/,Accept
CERT1115,JMD360,Reactjs,Reactjs,Development,http://wells.biz/,Accept
CERT1116,JMD360,Web Scraping,Web Scraping,Data Engineering,http://www.goodwin-miller.com/,Reject
CERT1117,JMD360,DBT,DBT,Data Engineering,https://www.henderson-harris.com/,Accept
CERT1118,JMD360,SnowFlake,SnowFlake,Data Engineering,https://www.lewis.org/,Reject
CERT1119,JMD361,DBT,DBT,Data Engineering,http://chen-reid.com/,Reject
CERT1120,JMD361,MySQL,MySQL,Data Engineering,http://www.green.com/,Reject
CERT1121,JMD361,Web Scraping,Web Scraping,Data Engineering,https://www.shah.biz/,Accept
CERT1122,JMD362,Web Scraping,Web Scraping,Data Engineering,http://www.yates-lewis.net/,Reject
CERT1123,JMD362,Reactjs,Reactjs,Development,https://schroeder-roman.com/,Reject
CERT1124,JMD363,Data Bricks,Data Bricks,Data Engineering,http://www.davis.com/,Accept
CERT1125,JMD363,SnowFlake,SnowFlake,Data Engineering,http://murphy.com/,Accept
CERT1126,JMD363,Python,Python,Data Engineering,https://www.bishop.net/,Accept
CERT1127,JMD363,Big Data,Big Data,Data Science,https://lowery-woodward.info/,Accept
CERT1128,JMD363,Applied ML,Applied ML,Data Science,http://welch.com/,Reject
CERT1129,JMD364,Redis,Redis,Cloud,http://www.clayton.info/,Reject
CERT1130,JMD364,GCP,GCP,Cloud,http://gordon.com/,Reject
CERT1131,JMD365,Python,Python,Data Engineering,http://larsen.org/,Reject
CERT1132,JMD365,DBT,DBT,Data Engineering,http://www.french.com/,Reject
CERT1133,JMD365,Angular,Angular,Development,http://williams.com/,Reject
CERT1134,JMD365,Node,Node,Development,http://simpson.com/,Reject
CERT1135,JMD365,Flutter,Flutter,Development,http://johnson.com/,Reject
CERT1136,JMD366,Web Scraping,Web Scraping,Data Engineering,http://sosa.org/,Reject
CERT1137,JMD366,Python,Python,Data Engineering,https://ochoa.org/,Accept
CERT1138,JMD366,Node,Node,Development,http://www.hill.biz/,Accept
CERT1139,JMD366,React Native,React Native,Development,https://www.holland.com/,Accept
CERT1140,JMD366,Flutter,Flutter,Development,https://www.williams.com/,Reject
CERT1141,JMD367,Redis,Redis,Cloud,https://young.biz/,Reject
CERT1142,JMD367,GCP,GCP,Cloud,https://www.miller-jones.info/,Reject
CERT1143,JMD367,Azure,Azure,Cloud,http://www.edwards.info/,Accept
CERT1144,JMD368,MySQL,MySQL,Data Engineering,http://www.rodriguez.org/,Accept
CERT1145,JMD368,Python,Python,Data Engineering,https://www.mendez.net/,Reject
CERT1146,JMD368,Web Scraping,Web Scraping,Data Engineering,http://castillo.com/,Accept
CERT1147,JMD368,Flutter,Flutter,Development,http://king.com/,Accept
CERT1148,JMD369,Python,Python,Data Science,https://nunez-todd.com/,Accept
CERT1149,JMD369,Applied ML,Applied ML,Data Science,http://stuart-welch.biz/,Reject
CERT1150,JMD370,Next Js,Next Js,Development,https://stevens.info/,Accept
CERT1151,JMD370,React Native,React Native,Development,http://www.martinez.com/,Reject
CERT1152,JMD371,DBT,DBT,Data Engineering,http://alexander.com/,Reject
CERT1153,JMD371,Python,Python,Data Engineering,http://higgins.com/,Reject
CERT1154,JMD371,Data Bricks,Data Bricks,Data Engineering,http://pearson.com/,Reject
CERT1155,JMD371,Python,Python,Data Science,https://lowe-smith.com/,Accept
CERT1156,JMD371,Big Data,Big Data,Data Science,http://www.moran.com/,Accept
CERT1157,JMD371,Applied ML,Applied ML,Data Science,http://www.sampson.com/,Accept
CERT1158,JMD372,Web Scraping,Web Scraping,Data Engineering,https://www.johnson-parker.net/,Reject
CERT1159,JMD372,DBT,DBT,Data Engineering,http://www.hawkins.com/,Accept
CERT1160,JMD372,MySQL,MySQL,Data Engineering,https://graham-taylor.biz/,Reject
CERT1161,JMD372,Big Data,Big Data,Data Science,http://brooks.com/,Reject
CERT1162,JMD373,React Native,React Native,Development,https://www.hernandez.net/,Reject
CERT1163,JMD373,Angular,Angular,Development,http://rose.info/,Accept
CERT1164,JMD373,Node,Node,Development,https://haynes.info/,Reject
CERT1165,JMD374,Redis,Redis,Cloud,https://fowler-ward.com/,Reject
CERT1166,JMD374,GCP,GCP,Cloud,http://baldwin.biz/,Accept
CERT1167,JMD375,Angular,Angular,Development,http://wilson.com/,Accept
CERT1168,JMD375,Reactjs,Reactjs,Development,http://shepard-underwood.net/,Accept
CERT1169,JMD376,Python,Python,Data Science,https://www.williams.com/,Reject
CERT1170,JMD376,Applied ML,Applied ML,Data Science,http://www.myers-mueller.com/,Accept
CERT1171,JMD376,Big Data,Big Data,Data Science,https://huang.com/,Reject
CERT1172,JMD377,Applied ML,Applied ML,Data Science,http://www.patel.biz/,Reject
CERT1173,JMD377,Python,Python,Data Science,http://kennedy.org/,Accept
CERT1174,JMD378,SnowFlake,SnowFlake,Data Engineering,https://www.davis.com/,Accept
CERT1175,JMD378,Big Data,Big Data,Data Science,http://www.smith.net/,Reject
CERT1176,JMD379,Applied ML,Applied ML,Data Science,http://hamilton.biz/,Reject
CERT1177,JMD379,React Native,React Native,Development,https://www.brown.org/,Accept
CERT1178,JMD379,Laravel,Laravel,Development,https://www.bernard-lowe.info/,Accept
CERT1179,JMD380,React Native,React Native,Development,http://www.torres-stewart.com/,Reject
CERT1180,JMD380,Angular,Angular,Development,https://campos.com/,Reject
CERT1181,JMD380,Laravel,Laravel,Development,https://www.newton.com/,Reject
CERT1182,JMD380,Applied ML,Applied ML,Data Science,https://www.sims.biz/,Accept
CERT1183,JMD381,Redis,Redis,Cloud,http://quinn-bailey.biz/,Accept
CERT1184,JMD381,GCP,GCP,Cloud,http://mendoza-soto.com/,Reject
CERT1185,JMD381,Node,Node,Development,http://www.dixon.com/,Reject
CERT1186,JMD381,Angular,Angular,Development,http://www.munoz.com/,Accept
CERT1187,JMD381,Laravel,Laravel,Development,http://www.maldonado.info/,Accept
CERT1188,JMD382,Node,Node,Development,https://clark-rogers.com/,Reject
CERT1189,JMD383,Big Data,Big Data,Data Science,http://johnson.net/,Accept
CERT1190,JMD383,Python,Python,Data Science,http://www.white.com/,Reject
CERT1191,JMD383,GCP,GCP,Cloud,http://herring.net/,Reject
CERT1192,JMD383,Azure,Azure,Cloud,https://www.king.com/,Reject
CERT1193,JMD384,Applied ML,Applied ML,Data Science,https://www.walls.com/,Accept
CERT1194,JMD384,Big Data,Big Data,Data Science,https://www.garcia.com/,Accept
CERT1195,JMD384,Python,Python,Data Science,https://gomez.net/,Reject
CERT1196,JMD385,AWS,AWS,Cloud,https://byrd-jenkins.com/,Accept
CERT1197,JMD385,DBT,DBT,Data Engineering,http://www.sandoval.net/,Reject
CERT1198,JMD385,SnowFlake,SnowFlake,Data Engineering,http://foster.com/,Reject
CERT1199,JMD385,Data Bricks,Data Bricks,Data Engineering,https://young-chambers.com/,Reject
CERT1200,JMD386,Web Scraping,Web Scraping,Data Engineering,https://www.carter.biz/,Accept
CERT1201,JMD386,Angular,Angular,Development,http://www.white.biz/,Accept
CERT1202,JMD387,GCP,GCP,Cloud,http://sawyer-garcia.com/,Reject
CERT1203,JMD387,Azure,Azure,Cloud,https://www.hernandez.com/,Reject
CERT1204,JMD387,Redis,Redis,Cloud,http://baker.net/,Accept
CERT1205,JMD387,Python,Python,Data Science,http://stewart.biz/,Accept
CERT1206,JMD387,Applied ML,Applied ML,Data Science,https://walker.com/,Accept
CERT1207,JMD388,Laravel,Laravel,Development,https://byrd.net/,Accept
CERT1208,JMD388,Flutter,Flutter,Development,https://rocha.com/,Reject
CERT1209,JMD388,Applied ML,Applied ML,Data Science,http://www.haynes.org/,Accept
CERT1210,JMD388,Big Data,Big Data,Data Science,https://www.deleon.org/,Accept
CERT1211,JMD389,MySQL,MySQL,Data Engineering,http://nelson.com/,Accept
CERT1212,JMD389,Azure,Azure,Cloud,http://livingston.net/,Accept
CERT1213,JMD390,Python,Python,Data Engineering,https://www.phillips-james.biz/,Reject
CERT1214,JMD391,Reactjs,Reactjs,Development,http://www.haynes.org/,Reject
CERT1215,JMD391,Flutter,Flutter,Development,http://bishop.com/,Reject
CERT1216,JMD391,Azure,Azure,Cloud,https://bishop-harrison.info/,Reject
CERT1217,JMD391,Redis,Redis,Cloud,https://www.weber.com/,Accept
CERT1218,JMD391,GCP,GCP,Cloud,https://anderson-vasquez.net/,Accept
CERT1219,JMD392,Python,Python,Data Engineering,https://www.thompson.info/,Reject
CERT1220,JMD392,GCP,GCP,Cloud,https://www.barnett.info/,Reject
CERT1221,JMD393,Big Data,Big Data,Data Science,https://www.peterson.com/,Reject
CERT1222,JMD393,Flutter,Flutter,Development,http://www.gould-miller.com/,Accept
CERT1223,JMD393,Next Js,Next Js,Development,https://www.jones.net/,Reject
CERT1224,JMD393,React Native,React Native,Development,http://www.hernandez.biz/,Reject
CERT1225,JMD394,Data Bricks,Data Bricks,Data Engineering,http://www.jones.info/,Accept
CERT1226,JMD394,Python,Python,Data Engineering,http://www.davis-jackson.com/,Reject
CERT1227,JMD394,Web Scraping,Web Scraping,Data Engineering,http://www.king.info/,Reject
CERT1228,JMD395,Data Bricks,Data Bricks,Data Engineering,https://www.wiggins-johnson.net/,Reject
CERT1229,JMD395,Python,Python,Data Engineering,https://vazquez.com/,Accept
CERT1230,JMD395,DBT,DBT,Data Engineering,https://page.com/,Reject
CERT1231,JMD396,GCP,GCP,Cloud,https://www.bryant.com/,Reject
CERT1232,JMD396,Redis,Redis,Cloud,https://www.walker-rodgers.com/,Reject
CERT1233,JMD396,AWS,AWS,Cloud,http://ellis-johnson.com/,Reject
CERT1234,JMD397,Python,Python,Data Science,https://www.rogers-pena.biz/,Reject
CERT1235,JMD397,Big Data,Big Data,Data Science,https://www.cook.com/,Accept
CERT1236,JMD398,Applied ML,Applied ML,Data Science,https://alvarez.biz/,Reject
CERT1237,JMD399,MySQL,MySQL,Data Engineering,http://turner-young.net/,Accept
CERT1238,JMD399,DBT,DBT,Data Engineering,http://www.moore.com/,Reject
CERT1239,JMD399,SnowFlake,SnowFlake,Data Engineering,https://valentine.com/,Reject
CERT1240,JMD399,Big Data,Big Data,Data Science,http://www.jimenez-young.info/,Reject
CERT1241,JMD399,Applied ML,Applied ML,Data Science,https://burnett.net/,Reject
CERT1242,JMD399,Python,Python,Data Science,https://lee.com/,Accept
CERT1243,JMD400,React Native,React Native,Development,https://www.guerra.com/,Reject
CERT1244,JMD401,Azure,Azure,Cloud,http://garcia.com/,Reject
CERT1245,JMD401,Python,Python,Data Engineering,https://www.rodriguez.net/,Accept
CERT1246,JMD401,SnowFlake,SnowFlake,Data Engineering,http://combs.net/,Accept
CERT1247,JMD402,Big Data,Big Data,Data Science,http://hill-white.com/,Accept
CERT1248,JMD403,Azure,Azure,Cloud,http://www.osborne.com/,Accept
CERT1249,JMD403,GCP,GCP,Cloud,https://gomez.net/,Reject
CERT1250,JMD403,AWS,AWS,Cloud,https://johnson.org/,Accept
CERT1251,JMD403,Flutter,Flutter,Development,https://mack.com/,Accept
CERT1252,JMD404,Azure,Azure,Cloud,http://www.smith-beck.org/,Reject
CERT1253,JMD404,AWS,AWS,Cloud,http://www.moon-miller.biz/,Accept
CERT1254,JMD404,Python,Python,Data Science,https://www.wilson-baker.com/,Reject
CERT1255,JMD404,Applied ML,Applied ML,Data Science,http://www.moreno.com/,Accept
CERT1256,JMD404,Big Data,Big Data,Data Science,http://www.ortega.com/,Reject
CERT1257,JMD405,Reactjs,Reactjs,Development,https://www.smith-thomas.com/,Accept
CERT1258,JMD405,Next Js,Next Js,Development,https://www.mcmillan.com/,Accept
CERT1259,JMD405,Python,Python,Data Engineering,https://kent.biz/,Accept
CERT1260,JMD405,MySQL,MySQL,Data Engineering,https://www.werner-ramirez.com/,Accept
CERT1261,JMD405,SnowFlake,SnowFlake,Data Engineering,http://www.cooper-villarreal.com/,Reject
CERT1262,JMD406,Next Js,Next Js,Development,https://www.burke.info/,Accept
CERT1263,JMD406,Flutter,Flutter,Development,http://flores.org/,Reject
CERT1264,JMD407,Applied ML,Applied ML,Data Science,https://www.callahan-price.biz/,Reject
CERT1265,JMD407,Python,Python,Data Science,http://www.collins.com/,Reject
CERT1266,JMD408,Applied ML,Applied ML,Data Science,https://martinez.info/,Reject
CERT1267,JMD408,Python,Python,Data Science,http://www.murray.org/,Accept
CERT1268,JMD408,Big Data,Big Data,Data Science,http://jones-gordon.com/,Reject
CERT1269,JMD409,Node,Node,Development,http://www.jones.com/,Reject
CERT1270,JMD409,Reactjs,Reactjs,Development,https://www.bailey-davis.net/,Reject
CERT1271,JMD409,Next Js,Next Js,Development,https://www.jones.biz/,Reject
CERT1272,JMD409,Data Bricks,Data Bricks,Data Engineering,https://bryant.com/,Reject
CERT1273,JMD410,Redis,Redis,Cloud,https://rodriguez-clark.com/,Reject
CERT1274,JMD410,GCP,GCP,Cloud,https://www.parker.com/,Accept
CERT1275,JMD410,Azure,Azure,Cloud,http://www.simmons-horn.com/,Accept
CERT1276,JMD411,DBT,DBT,Data Engineering,https://hooper.biz/,Reject
CERT1277,JMD411,Laravel,Laravel,Development,http://www.alexander-campbell.biz/,Accept
CERT1278,JMD411,Next Js,Next Js,Development,https://thornton.com/,Reject
CERT1279,JMD411,Reactjs,Reactjs,Development,https://hampton.com/,Accept
CERT1280,JMD412,Applied ML,Applied ML,Data Science,https://www.delacruz.net/,Accept
CERT1281,JMD412,Python,Python,Data Science,http://lopez-taylor.biz/,Accept
CERT1282,JMD412,MySQL,MySQL,Data Engineering,http://www.murphy.net/,Reject
CERT1283,JMD413,Big Data,Big Data,Data Science,http://www.perez.info/,Reject
CERT1284,JMD413,Applied ML,Applied ML,Data Science,http://www.mitchell-ayers.com/,Reject
CERT1285,JMD413,Python,Python,Data Science,https://harrison.org/,Accept
CERT1286,JMD414,AWS,AWS,Cloud,https://www.kramer.org/,Accept
CERT1287,JMD414,Azure,Azure,Cloud,https://www.phillips.net/,Reject
CERT1288,JMD414,Data Bricks,Data Bricks,Data Engineering,http://www.patel.com/,Reject
CERT1289,JMD415,Redis,Redis,Cloud,http://miller-wilson.com/,Reject
CERT1290,JMD415,Angular,Angular,Development,http://lynn-lawrence.org/,Accept
CERT1291,JMD416,Applied ML,Applied ML,Data Science,https://www.thomas.com/,Accept
CERT1292,JMD416,Big Data,Big Data,Data Science,https://www.dixon.biz/,Reject
CERT1293,JMD416,Python,Python,Data Science,http://marsh.com/,Accept
CERT1294,JMD416,Azure,Azure,Cloud,https://www.porter.com/,Reject
CERT1295,JMD416,Redis,Redis,Cloud,http://www.williams-hunter.com/,Accept
CERT1296,JMD417,React Native,React Native,Development,http://www.lynch.net/,Accept
CERT1297,JMD417,Laravel,Laravel,Development,http://www.welch.com/,Accept
CERT1298,JMD418,Big Data,Big Data,Data Science,http://www.collins.com/,Reject
CERT1299,JMD418,Python,Python,Data Science,http://www.davis-dalton.net/,Reject
CERT1300,JMD418,React Native,React Native,Development,https://www.jones.com/,Reject
CERT1301,JMD418,Next Js,Next Js,Development,http://pitts.info/,Reject
CERT1302,JMD418,Node,Node,Development,https://cochran.com/,Reject
CERT1303,JMD419,Data Bricks,Data Bricks,Data Engineering,https://jones.com/,Accept
CERT1304,JMD419,DBT,DBT,Data Engineering,http://jones-simmons.org/,Accept
CERT1305,JMD420,MySQL,MySQL,Data Engineering,https://www.faulkner-clayton.com/,Accept
CERT1306,JMD420,Data Bricks,Data Bricks,Data Engineering,https://zimmerman-nelson.org/,Accept
CERT1307,JMD420,Node,Node,Development,https://www.sanford.com/,Accept
CERT1308,JMD420,Angular,Angular,Development,http://mckenzie-brewer.com/,Reject
CERT1309,JMD420,React Native,React Native,Development,https://www.edwards-mills.info/,Reject
CERT1310,JMD421,Python,Python,Data Science,https://jones.com/,Accept
CERT1311,JMD422,Python,Python,Data Engineering,https://vasquez-fleming.com/,Reject
CERT1312,JMD423,GCP,GCP,Cloud,http://espinoza-kim.com/,Accept
CERT1313,JMD424,Big Data,Big Data,Data Science,http://fisher-miller.info/,Reject
CERT1314,JMD425,GCP,GCP,Cloud,https://www.carlson-rodriguez.info/,Accept
CERT1315,JMD426,Web Scraping,Web Scraping,Data Engineering,https://www.wallace.com/,Accept
CERT1316,JMD426,MySQL,MySQL,Data Engineering,http://smith.org/,Reject
CERT1317,JMD426,Node,Node,Development,http://lopez.com/,Reject
CERT1318,JMD427,React Native,React Native,Development,https://www.miller.com/,Reject
CERT1319,JMD427,Angular,Angular,Development,https://www.larson-marshall.com/,Accept
CERT1320,JMD427,Next Js,Next Js,Development,http://www.sullivan-mitchell.com/,Reject
CERT1321,JMD428,Big Data,Big Data,Data Science,http://www.garrison.com/,Accept
CERT1322,JMD428,Python,Python,Data Science,http://www.henderson-knight.com/,Reject
CERT1323,JMD428,React Native,React Native,Development,http://brock.biz/,Reject
CERT1324,JMD428,Angular,Angular,Development,http://www.wolf.net/,Accept
CERT1325,JMD429,AWS,AWS,Cloud,http://www.fisher.com/,Reject
CERT1326,JMD429,GCP,GCP,Cloud,https://www.sweeney.com/,Accept
CERT1327,JMD429,Azure,Azure,Cloud,http://moore.com/,Accept
CERT1328,JMD429,Applied ML,Applied ML,Data Science,https://brown.org/,Reject
CERT1329,JMD430,AWS,AWS,Cloud,https://bryant.biz/,Reject
CERT1330,JMD430,Redis,Redis,Cloud,https://george.net/,Accept
CERT1331,JMD430,Azure,Azure,Cloud,https://www.baker.com/,Reject
CERT1332,JMD430,Python,Python,Data Science,http://lawson.com/,Accept
CERT1333,JMD430,Applied ML,Applied ML,Data Science,https://orr-smith.com/,Reject
CERT1334,JMD431,Redis,Redis,Cloud,http://www.terrell.org/,Reject
CERT1335,JMD431,GCP,GCP,Cloud,https://www.hobbs.info/,Accept
CERT1336,JMD431,Reactjs,Reactjs,Development,https://www.garrett.com/,Accept
CERT1337,JMD431,Node,Node,Development,https://www.park.net/,Accept
CERT1338,JMD432,Laravel,Laravel,Development,http://howe.com/,Accept
CERT1339,JMD433,Big Data,Big Data,Data Science,http://www.clark.com/,Reject
CERT1340,JMD433,Applied ML,Applied ML,Data Science,http://dalton.com/,Reject
CERT1341,JMD433,Python,Python,Data Science,http://swanson-brown.org/,Accept
CERT1342,JMD434,Laravel,Laravel,Development,https://www.barnes.com/,Reject
CERT1343,JMD434,React Native,React Native,Development,http://www.solomon.info/,Accept
CERT1344,JMD434,Next Js,Next Js,Development,https://www.phillips.com/,Accept
CERT1345,JMD435,Big Data,Big Data,Data Science,https://www.foley.com/,Accept
CERT1346,JMD435,Applied ML,Applied ML,Data Science,https://baxter-spencer.info/,Accept
CERT1347,JMD435,GCP,GCP,Cloud,http://www.hunter.com/,Accept
CERT1348,JMD435,Azure,Azure,Cloud,http://mcgee.info/,Accept
CERT1349,JMD435,AWS,AWS,Cloud,https://www.campbell-james.info/,Accept
CERT1350,JMD436,DBT,DBT,Data Engineering,https://kane.net/,Reject
CERT1351,JMD437,Redis,Redis,Cloud,http://stewart-craig.info/,Accept
CERT1352,JMD438,Reactjs,Reactjs,Development,http://garcia.info/,Accept
CERT1353,JMD438,Laravel,Laravel,Development,http://www.white.com/,Accept
CERT1354,JMD438,Angular,Angular,Development,https://www.johnson-villarreal.biz/,Reject
CERT1355,JMD439,SnowFlake,SnowFlake,Data Engineering,https://www.weber.net/,Accept
CERT1356,JMD439,Web Scraping,Web Scraping,Data Engineering,http://rodriguez.com/,Reject
CERT1357,JMD439,MySQL,MySQL,Data Engineering,https://www.young-smith.com/,Accept
CERT1358,JMD439,Next Js,Next Js,Development,http://www.walton.com/,Accept
CERT1359,JMD439,Node,Node,Development,https://www.james.com/,Accept
CERT1360,JMD439,Reactjs,Reactjs,Development,http://www.rojas.info/,Reject
CERT1361,JMD440,SnowFlake,SnowFlake,Data Engineering,https://ramos.info/,Reject
CERT1362,JMD440,DBT,DBT,Data Engineering,http://long-mann.com/,Reject
CERT1363,JMD440,Big Data,Big Data,Data Science,https://www.bailey.info/,Accept
CERT1364,JMD441,Angular,Angular,Development,https://www.thompson-allison.com/,Reject
CERT1365,JMD441,Laravel,Laravel,Development,http://www.durham.org/,Accept
CERT1366,JMD442,Applied ML,Applied ML,Data Science,https://www.watson.net/,Reject
CERT1367,JMD442,Python,Python,Data Science,http://www.bradford.org/,Reject
CERT1368,JMD442,Big Data,Big Data,Data Science,https://howard.info/,Reject
CERT1369,JMD442,Angular,Angular,Development,https://cole.com/,Accept
CERT1370,JMD442,React Native,React Native,Development,https://price.biz/,Accept
CERT1371,JMD442,Laravel,Laravel,Development,https://schultz-fernandez.com/,Accept
CERT1372,JMD443,Python,Python,Data Science,https://hall.com/,Reject
CERT1373,JMD443,Big Data,Big Data,Data Science,http://harris-tucker.info/,Reject
CERT1374,JMD443,Applied ML,Applied ML,Data Science,https://cohen-hines.biz/,Reject
CERT1375,JMD443,Web Scraping,Web Scraping,Data Engineering,https://www.murillo.org/,Accept
CERT1376,JMD444,Azure,Azure,Cloud,http://marquez.biz/,Reject
CERT1377,JMD445,Azure,Azure,Cloud,https://english.net/,Accept
CERT1378,JMD445,Python,Python,Data Engineering,https://goodwin-powell.org/,Accept
CERT1379,JMD445,Data Bricks,Data Bricks,Data Engineering,http://www.hill.com/,Accept
CERT1380,JMD445,Web Scraping,Web Scraping,Data Engineering,https://james.com/,Reject
CERT1381,JMD446,Python,Python,Data Engineering,https://singh-garcia.com/,Reject
CERT1382,JMD447,Applied ML,Applied ML,Data Science,http://www.perry.org/,Accept
CERT1383,JMD447,Python,Python,Data Science,https://www.orozco.biz/,Accept
CERT1384,JMD448,Redis,Redis,Cloud,https://lee.info/,Accept
CERT1385,JMD448,Laravel,Laravel,Development,https://rodgers.com/,Accept
CERT1386,JMD448,Next Js,Next Js,Development,http://www.taylor-holland.biz/,Accept
CERT1387,JMD449,Applied ML,Applied ML,Data Science,https://www.smith-schultz.org/,Reject
CERT1388,JMD449,Python,Python,Data Science,http://www.delgado.com/,Reject
CERT1389,JMD449,Web Scraping,Web Scraping,Data Engineering,http://briggs-choi.net/,Reject
CERT1390,JMD449,MySQL,MySQL,Data Engineering,https://bradley.com/,Reject
CERT1391,JMD450,DBT,DBT,Data Engineering,https://www.myers.com/,Reject
CERT1392,JMD450,Python,Python,Data Science,https://huang.com/,Accept
CERT1393,JMD450,Applied ML,Applied ML,Data Science,https://sanchez.org/,Accept
CERT1394,JMD450,Big Data,Big Data,Data Science,https://www.murphy.com/,Accept
CERT1395,JMD451,Web Scraping,Web Scraping,Data Engineering,http://rollins-harris.com/,Reject
CERT1396,JMD451,Redis,Redis,Cloud,https://myers.org/,Accept
CERT1397,JMD451,AWS,AWS,Cloud,https://schmitt.com/,Reject
CERT1398,JMD452,Web Scraping,Web Scraping,Data Engineering,http://www.kemp.net/,Accept
CERT1399,JMD452,MySQL,MySQL,Data Engineering,http://reyes.com/,Reject
CERT1400,JMD452,Reactjs,Reactjs,Development,http://mendoza.com/,Accept
CERT1401,JMD452,Next Js,Next Js,Development,http://www.wood-flores.com/,Reject
CERT1402,JMD453,Azure,Azure,Cloud,http://ramirez.biz/,Accept
CERT1403,JMD453,AWS,AWS,Cloud,http://blair.org/,Accept
CERT1404,JMD453,GCP,GCP,Cloud,https://www.sparks.com/,Accept
CERT1405,JMD453,React Native,React Native,Development,http://www.lang-cobb.com/,Reject
